spanish	reference	candidate	bleu	rogue	pos_reference	pos_candidate	bleu_pos	rogue_pos
Siempre habrá cosas que nunca aprenderé, ¡no tengo toda la eternidad ante mí!	There will always be things I will never learn, I don't have eternity before me!	There will always be things I will never learn, I do not have all eternity before me!	68.59238121837059	0.8571428521683674	PRON AUX ADV VERB NOUN PRON AUX ADV VERB INTJ PRON AUX ADV VERB NOUN ADV INTJ PUNCT	PRON AUX ADV VERB NOUN PRON AUX ADV VERB INTJ PRON AUX ADV VERB X X X X PUNCT	72.52761279126531	0.9333333283555556
¡No puede ser!	It can't be!	No way!	0.0	0.0	NOUN AUX INTJ INTJ PUNCT	INTJ INTJ PUNCT	0.0	0.6666666622222223
¿Te gustaría beber algo?	Would you like something to drink?	Would you like a drink?	32.159351091190125	0.7272727223140496	AUX X VERB X X X X	AUX X X X X X	51.15078115793242	0.7999999952000001
"¿Quién es? ""Es tu madre."""	"Who is it? ""It's your mother."""	"Who is it? ""It's your mother."""	100.00000000000004	0.999999995	NOUN VERB INTJ PUNCT INTJ PUNCT VERB PROPN NOUN PUNCT SYM	NOUN VERB INTJ PUNCT INTJ PUNCT VERB PROPN NOUN PUNCT SYM	100.00000000000004	0.999999995
"¿Cuándo volverás? ""Todo depende del clima."""	"When will you be back? ""It all depends on the weather."""	"When will you be back? ""Everything depends on the weather."""	72.85959997974687	0.8695652124007562	AUX VERB NOUN VERB INTJ PUNCT VERB NOUN INTJ VERB X X X X X	AUX VERB NOUN VERB INTJ PUNCT VERB NOUN VERB ADP PUNCT NOUN PUNCT X	50.62586532254357	0.9230769181065088
—¿Qué pasa? —preguntó el pequeño conejo blanco.	What's the matter? asked the little white rabbit.	"""What is it?"" asked the little white rabbit."	43.36189090348677	0.6666666616888889	PRON VERB X X PUNCT VERB PUNCT INTJ PUNCT NOUN PUNCT	SYM NOUN VERB INTJ PUNCT VERB PUNCT INTJ PUNCT PROPN PUNCT	39.45881255591768	0.4999999950000001
"¿Qué habrá en la cueva? Tengo curiosidad. ""No tengo ni idea."""	"What's going on in the cave? I'm curious. ""I have no idea."""	"What will be in the cave? I'm curious. ""I have no idea."""	80.53122030796273	0.7692307642307693	PRON VERB VERB ADP X X X PUNCT NOUN VERB ADJ PUNCT VERB PRON VERB X X X X	PRON AUX VERB X X X PUNCT NOUN VERB ADJ PUNCT VERB PRON VERB X X X X	79.76543731968987	0.8571428521428571
"A decir verdad, tengo vértigo. ""¡Eres un cobarde!"""	"To tell you the truth, I am scared of heights. ""You are a coward!"""	"To tell you the truth, I have vertigo. ""You're a coward!"""	47.0979469721022	0.639999995072	AUX VERB NOUN PUNCT NOUN PUNCT PRON VERB ADJ ADP NOUN PUNCT VERB NOUN VERB X X X PUNCT	AUX VERB NOUN PUNCT NOUN PUNCT PRON VERB PROPN PUNCT VERB NOUN VERB X X X PUNCT	73.6320340708237	0.7999999950222222
Confía en mí, dijo él.	Trust me, he said.	Trust me, he said.	100.00000000000004	0.999999995	VERB INTJ PUNCT PUNCT INTJ PUNCT	VERB INTJ PUNCT PUNCT INTJ PUNCT	100.00000000000004	0.999999995
—¡Esto es lo que estaba buscando! —exclamó él.	This is what I was looking for! he exclaimed.	"""This is what I was looking for!"" he exclaimed."	67.03420896351791	0.7777777727777778	NOUN VERB PRON NOUN AUX VERB INTJ PUNCT PRON VERB PUNCT	SYM NOUN VERB PRON NOUN AUX VERB INTJ INTJ PRON VERB PUNCT	63.40466277046863	0.9230769181065088
—Esto parece muy interesante —dice Hiroshi.	This looks pretty interesting, Hiroshi says.	"""This seems very interesting,"" says Hiroshi."	11.044795567078939	0.16666666166666683	NOUN VERB ADV ADJ X X X X	X X VERB ADV ADJ PUNCT X X X	32.799827854423846	0.7999999950000002
"El teléfono está sonando. ""Yo lo cogeré."""	"The phone is ringing. ""I'll get it."""	"The phone's ringing. ""I'll get it."""	70.80735452207037	0.7999999950222222	X X X X PUNCT VERB PRON AUX VERB NOUN PUNCT SYM	X X X X X PUNCT NOUN PRON VERB NOUN PUNCT SYM	54.52469119630866	0.9230769181065088
"Gracias por ayudarme. ""No hay de qué."""	"Thank you for helping me. ""Don't mention it."""	"Thank you for helping me. ""You're welcome."""	57.66735394403278	0.7058823479584776	VERB INTJ X X X X X VERB AUX VERB PRON X X	VERB INTJ X X X X X NOUN VERB INTJ X X	53.90594848489677	0.6666666617283951
Algún día correré como el viento.	Someday I'll run like the wind.	Someday I'll run like the wind.	100.00000000000004	0.999999995	NOUN PRON AUX VERB VERB X X X	NOUN PRON AUX VERB VERB X X X	100.00000000000004	0.999999995
"A ella le gusta la música. ""A mí también."""	"She likes music. ""So do I."""	"She likes music. ""Me too."""	45.93613320783059	0.6153846104142012	X X X X X X X X X PUNCT	X X X X X PUNCT INTJ INTJ PUNCT	52.562405949030286	0.7999999952000001
Por favor, no llores.	Please don't cry.	Please don't cry.	100.00000000000004	0.999999995	INTJ VERB PROPN VERB PUNCT	INTJ VERB PROPN VERB PUNCT	100.00000000000004	0.999999995
Hazme saber si hay algo que yo pueda hacer.	Let me know if there's anything I can do.	Let me know if there's anything I can do.	100.00000000000004	0.999999995	AUX INTJ VERB INTJ NOUN VERB NOUN NOUN AUX VERB PUNCT	AUX INTJ VERB INTJ NOUN VERB NOUN NOUN AUX VERB PUNCT	100.00000000000004	0.999999995
Depende de ti decidir si vamos allí o no.	It's up to you to decide whether we'll go there or not.	It's up to you to decide whether we're going there or not.	67.03420896351791	0.8181818131818183	X X X X X INTJ VERB INTJ NOUN AUX VERB ADV PUNCT INTJ PUNCT	X X X X X INTJ VERB INTJ NOUN VERB VERB INTJ INTJ INTJ PUNCT	61.000344570143675	0.8333333284722222
No comienza hasta las ocho y treinta.	It doesn't start until eight thirty.	It doesn't start until 8:30.	36.55552228545123	0.7272727223140496	PRON AUX AUX VERB ADV NUM NUM PUNCT	NOUN AUX AUX VERB ADV NUM PUNCT	58.98019932366149	0.8333333283333335
Quiero un barco que me lleve lejos de aquí.	I want a boat that'll take me far away from here.	I want a boat to take me away from here.	47.08519732645178	0.8571428521541952	PRON VERB DET NOUN PRON AUX VERB PROPN PROPN ADV ADV ADV PUNCT	PRON VERB DET NOUN PART VERB PRON ADV ADV ADV PUNCT	41.36817680097793	0.7999999950222222
"Tengo ganas de jugar a las cartas. ""Yo también."""	"I feel like playing cards. ""So do I."""	"I feel like playing cards. ""Me too."""	57.66735394403278	0.749999995	PRON VERB VERB PROPN PROPN PUNCT INTJ INTJ VERB PRON AUX PUNCT	PRON VERB VERB PROPN PROPN PUNCT INTJ PUNCT INTJ INTJ PUNCT	60.35667903358664	0.9090909041322315
Un japonés nunca haría tal cosa.	A Japanese would never do such a thing.	A Japanese would never do such a thing.	100.00000000000004	0.999999995	PROPN PROPN AUX ADV VERB X X NOUN PUNCT	PROPN PROPN AUX ADV VERB X X NOUN PUNCT	100.00000000000004	0.999999995
Allen es un poeta.	Allen is a poet.	Allen's a poet.	46.30777161991026	0.5714285665306124	PROPN PUNCT VERB PROPN PUNCT	X X X X X	0.0	0.0
El arquero mató al ciervo.	The archer killed the deer.	The archer killed the deer.	100.00000000000004	0.999999995	X X VERB NOUN NOUN PUNCT	X X VERB NOUN NOUN PUNCT	100.00000000000004	0.999999995
Si ves un error, entonces corrígelo, por favor.	If you see a mistake, then please correct it.	If you see a mistake, then correct it, please.	60.003429061308495	0.7777777727777778	PUNCT NOUN VERB DET NOUN PUNCT INTJ INTJ VERB NOUN PUNCT	PUNCT NOUN VERB X X X X VERB INTJ INTJ INTJ PUNCT	17.242221289766636	0.7999999950000002
Si no comes, te mueres.	If you don't eat, you die.	If you don't eat, you die.	100.00000000000004	0.999999995	NOUN NOUN VERB AUX VERB PUNCT NOUN VERB PUNCT	NOUN NOUN VERB AUX VERB PUNCT NOUN VERB PUNCT	100.00000000000004	0.999999995
"¿Cómo se escribe ""pretty""?"	"How do you spell ""pretty""?"	"How do you spell ""pretty""?"	100.00000000000004	0.999999995	AUX VERB PRON VERB PUNCT INTJ INTJ PUNCT	AUX VERB PRON VERB PUNCT INTJ INTJ PUNCT	100.00000000000004	0.999999995
¿Por qué no nos vamos a casa?	Why don't we go home?	Why don't we go home?	100.00000000000004	0.999999995	INTJ VERB NOUN NOUN VERB INTJ PUNCT	INTJ VERB NOUN NOUN VERB INTJ PUNCT	100.00000000000004	0.999999995
Lo siento, no puedo quedarme mucho tiempo.	I'm sorry, I can't stay long.	I'm sorry, I can't stay long.	100.00000000000004	0.999999995	NOUN AUX INTJ INTJ PRON AUX ADV VERB ADV PUNCT	NOUN AUX INTJ INTJ PRON AUX ADV VERB ADV PUNCT	100.00000000000004	0.999999995
10 años es un largo tiempo para esperar.	Ten years is a long time to wait.	10 years is a long time to wait.	86.33400213704509	0.874999995	NUM NOUN VERB X X X X X X	NUM NOUN VERB X X X X X X	100.00000000000004	0.999999995
"¿Por qué no vas? ""Porque no quiero."""	"Why aren't you going? ""Because I don't want to."""	"Why don't you go? ""Because I don't want to."""	68.12455364200612	0.8421052581717452	INTJ VERB NOUN NOUN VERB PUNCT INTJ VERB PRON AUX VERB VERB PART PUNCT INTJ	X X X X VERB PUNCT INTJ VERB PRON AUX VERB VERB PART PUNCT INTJ	70.1205513308646	0.8571428521428571
Un millón de personas perdieron la vida en la guerra.	One million people lost their lives in the war.	A million people lost their lives in the war.	88.01117367933934	0.888888883888889	NUM NUM NOUN VERB NUM NOUN PUNCT PUNCT NOUN PUNCT	NUM NUM NOUN VERB NUM NOUN PUNCT PUNCT NOUN PUNCT	100.00000000000004	0.999999995
Vine a Tokio hace tres años y he estado viviendo aquí desde entonces.	I came to Tokyo three years ago and have been living here ever since.	I came to Tokyo three years ago and I've been living here ever since.	80.03203203845001	0.9285714235714286	PRON VERB PROPN PROPN NUM NOUN ADV ADV ADV ADV VERB ADV ADV ADV PUNCT	PRON VERB PROPN PROPN NUM NOUN ADV ADV PRON ADV VERB VERB ADV ADV ADV PUNCT	70.16035864257111	0.999999995
He vivido más de un mes en Nagoya.	I lived for more than a month in Nagoya.	I've lived more than a month in Nagoya.	67.16877364745231	0.823529406782007	PRON VERB ADV NUM ADP NUM NOUN PUNCT PROPN PUNCT	PRON ADV VERB DET NUM NUM NOUN PUNCT PROPN PUNCT	45.499414040480374	0.749999995
No es del todo raro vivir más de 90 años.	It is not rare at all to live over ninety years.	It's not quite weird to live more than 90 years.	10.234459018728545	0.3809523759637189	PRON VERB ADV ADJ AUX ADV AUX VERB NUM NUM NOUN PUNCT	PRON VERB ADV ADV ADJ PART VERB ADJ NUM NUM NOUN PUNCT	35.08439695638686	0.749999995
Primero, voy a hacer un esquema de mi nuevo sitio de internet.	First, I'm going to do an outline of my new website.	First, I'm going to make an outline of my new website.	76.11606003349888	0.9090909040909091	PUNCT INTJ PRON AUX VERB ADV VERB X X X X X X X	PUNCT INTJ PRON AUX VERB PART VERB X X X X X X X	78.25422900366432	0.8571428521428571
Cuando empieces a parecerte a la foto de tu pasaporte deberías irte de vacaciones.	When you're beginning to look like the photo in your passport, you should go on a holiday.	When you start to look like your passport photo, you should go on vacation.	29.787357109934764	0.5999999950888889	INTJ NOUN AUX VERB INTJ INTJ VERB X X X X X X NOUN AUX VERB ADV NUM NOUN PUNCT	AUX X X X X X X X X X NOUN AUX VERB ADP PROPN PUNCT	42.00381265123849	0.6666666616888889
¡No fui yo, comisario!	It wasn't me, commissioner!	It wasn't me, Sheriff!	53.7284965911771	0.749999995	X X X X X X PUNCT	X X X X X X PUNCT	100.00000000000004	0.999999995
¡Oh, mis pantalones blancos! Eran nuevos.	Oh, my white pants! And they were new.	Oh, my white pants, they were new.	59.54165059120785	0.7999999950222222	INTJ PUNCT X X NOUN PUNCT PUNCT NOUN VERB ADJ PUNCT	PUNCT INTJ PUNCT INTJ NOUN PUNCT NOUN VERB ADJ PUNCT	45.561621331146846	0.9090909041322315
Naturalmente, con tanta gente a su alrededor se puso un poco nervioso.	With so many people around he naturally became a bit nervous.	Naturally, with so many people around him, he got a little nervous.	21.023693683267553	0.6086956471833649	PUNCT NUM NUM NOUN PUNCT PRON ADV VERB ADV ADV ADJ PUNCT	INTJ PUNCT INTJ NUM NUM INTJ INTJ INTJ PUNCT PRON VERB ADV ADJ ADJ PUNCT	11.44707843033496	0.8571428521428571
Al salir de la estación vi a un hombre.	When I left the train station, I saw a man.	As I left the station, I saw a man.	64.07117598241614	0.823529406782007	VERB NOUN VERB DET NOUN NOUN INTJ PRON VERB NUM NOUN PUNCT	PUNCT NOUN VERB NOUN NOUN INTJ PRON VERB NUM NOUN PUNCT	69.77154325438399	0.9230769181065088
¿Y nadie le ayudó?	And nobody helped you?	And no one helped him?	10.682175159905853	0.4444444395061729	AUX PRON AUX VERB PUNCT	INTJ NUM NOUN AUX VERB PUNCT	30.213753973567677	0.5999999952
¡Eres un ángel!	You're an angel!	You're an angel!	100.00000000000004	0.999999995	NOUN VERB PUNCT NOUN PUNCT	NOUN VERB PUNCT NOUN PUNCT	100.00000000000004	0.999999995
Los madrileños son unos locos.	People from Madrid are lunatics.	Madrileños are crazy.	11.521590992286539	0.24999999531250006	PROPN PROPN PROPN VERB NOUN PUNCT	PROPN VERB ADJ PUNCT	21.444097124017667	0.749999995
Bueno, la noche es muy larga, ¿no?	Well, the night is quite long, isn't it?	Well, the night's too long, isn't it?	47.53852732567741	0.6666666616888889	INTJ INTJ PUNCT NOUN VERB ADV ADJ PUNCT AUX VERB INTJ PUNCT	INTJ INTJ PUNCT NOUN AUX ADV INTJ PUNCT AUX X X PUNCT	29.50234363196403	0.7692307642603551
Has tenido suerte de que no te haya mordido.	You're lucky because he didn't bite you.	You were lucky I didn't bite you.	36.55552228545123	0.5714285664285715	NOUN VERB ADJ INTJ PRON VERB AUX VERB PROPN PUNCT	NOUN VERB ADJ PRON VERB AUX VERB PROPN PUNCT	66.90484408935988	0.9333333283555556
¿Me has echado de menos?	Did you miss me?	Did you miss me?	100.00000000000004	0.999999995	VERB NOUN VERB INTJ PUNCT	VERB NOUN VERB INTJ PUNCT	100.00000000000004	0.999999995
¿Son todos iguales?	Are they all the same?	Are they all the same?	100.00000000000004	0.999999995	VERB X X X ADJ PUNCT	VERB X X X ADJ PUNCT	100.00000000000004	0.999999995
¡Muchas gracias!	Thank you very much!	Thank you so much!	30.213753973567677	0.749999995	VERB INTJ INTJ INTJ PUNCT	VERB INTJ INTJ INTJ PUNCT	100.00000000000004	0.999999995
Por favor, ¿dónde están los huevos?	Where are the eggs, please?	Please, where are the eggs?	27.77619034011791	0.3999999950000001	AUX VERB X X X X PUNCT	INTJ INTJ INTJ VERB X X X	41.11336169005198	0.5714285665306124
Lo tomo.	I'll take it.	I'll take it.	100.00000000000004	0.999999995	PRON AUX VERB NOUN PUNCT	PRON AUX VERB NOUN PUNCT	100.00000000000004	0.999999995
Es una sorpresa.	It's a surprise.	It's a surprise.	100.00000000000004	0.999999995	X X X X X	X X X X X	100.00000000000004	0.999999995
¡Esto es una buena idea!	That's a good idea!	This is a good idea!	50.81327481546149	0.6666666617283951	PUNCT VERB DET ADJ NOUN PUNCT	X X X X X X	0.0	0.0
¿Ida y vuelta? Sólo ida.	Round trip? Only one-way.	Go back and forth?	8.745825313180626	0.0	X X X X X X	VERB ADV PUNCT ADV PUNCT	0.0	0.0
Es una pena cuando alguien muere.	It's a pity when somebody dies.	It's a shame when someone dies.	19.64073254502566	0.6666666616666668	X X X X X X X X	X X X X X NOUN VERB PUNCT	51.697315395717055	0.39999999680000003
Se quedaron con la boca abierta.	They were left speechless.	They kept their mouths open.	9.652434877402245	0.22222221728395072	NOUN VERB ADV ADJ PUNCT	NOUN VERB NOUN NOUN NOUN PUNCT	17.965205598154213	0.7499999953125
¡Caramba! ¡No está mal!	Damn! It's not bad!	Wow, that's not bad!	30.213753973567677	0.4999999950000001	INTJ PUNCT PRON VERB ADV ADJ PUNCT	INTJ INTJ NOUN VERB ADV ADJ PUNCT	43.47208719449914	0.8333333283333335
Estirar después del lavado.	Pull into shape after washing.	Stretch after washing.	36.06452879987789	0.49999999531250006	VERB ADP NOUN ADP PROPN PUNCT	SYM NUM NOUN PUNCT	11.521590992286539	0.4444444395061729
Lavar antes de usar.	Wash before first wearing.	Wash before use.	27.534765745159184	0.5714285665306124	X X X X X	PROPN PUNCT NOUN PUNCT	0.0	0.0
No abrir antes de que pare el tren.	Don't open before the train stops.	Don't open before the train stops.	100.00000000000004	0.999999995	VERB AUX VERB ADP X X X X	VERB AUX VERB ADP X X X X	100.00000000000004	0.999999995
Aquellos que viven en casas de cristal no deberían tirar piedras.	People who live in glass houses shouldn't throw stones.	Those who live in glass houses shouldn't throw stones.	88.01117367933934	0.888888883888889	NOUN PRON VERB ADP NOUN NOUN AUX VERB VERB NOUN PUNCT	NOUN PRON VERB ADP NOUN NOUN AUX VERB VERB NOUN PUNCT	100.00000000000004	0.999999995
Se dice que el amor es ciego.	They say love is blind.	Love is said to be blind.	14.535768424205482	0.36363635867768596	X VERB NOUN VERB ADJ PUNCT	X X VERB AUX VERB ADJ PUNCT	30.739407647563215	0.7999999950000002
Oh, lo siento.	Oh, I'm sorry.	Oh, I'm sorry.	100.00000000000004	0.999999995	INTJ INTJ NOUN VERB INTJ PUNCT	INTJ INTJ NOUN VERB INTJ PUNCT	100.00000000000004	0.999999995
Las mates son como el amor: una idea simple, pero puede complicarse.	Math is like love: a simple idea, but it can get complicated.	Mattes are like love: a simple idea, but it can get complicated.	85.07331335123531	0.8333333283333335	X X X X X X X X X X NOUN AUX VERB ADJ PUNCT	PROPN AUX VERB X X X X X X X NOUN AUX VERB ADJ PUNCT	77.60114635728617	0.9230769181065088
Las únicas respuestas útiles son las que plantean nuevas preguntas.	The only useful answers are those that raise new questions.	The only useful answers are those that pose new questions.	70.16879391277372	0.899999995	PUNCT ADJ ADJ NOUN VERB X X VERB ADJ NOUN PUNCT	PUNCT ADJ ADJ NOUN VERB NOUN NOUN VERB PUNCT NOUN PUNCT	41.72261448611506	0.8888888839506174
Dudar de sí mismo es la primera señal de inteligencia.	To have doubts about oneself is the first sign of intelligence.	Doubting yourself is the first sign of intelligence.	52.01870634468553	0.6315789424930748	X X X X X VERB DET ADJ NOUN ADP NOUN PUNCT	PUNCT INTJ VERB DET ADJ NOUN ADP NOUN PUNCT	52.01870634468553	0.8571428521428571
No es pobre quien tiene muy poco, sino quien ansía demasiado.	Poor is not the one who has too little, but the one who wants too much.	It is not poor who has very little, but who craves too much.	17.345671378644795	0.6666666616666668	PUNCT VERB ADV ADJ NOUN PRON X X X X X PUNCT NOUN PRON VERB X X X	PUNCT VERB ADV ADJ PRON VERB ADV X X X PRON VERB X X X	41.22585980680704	0.9230769181065088
Viendo que no estás sorprendido, creo que debes estar al corriente.	Seeing that you're not surprised, I think you must have known.	Seeing as you're not surprised, I think you should be aware.	50.08718428920986	0.6363636313636364	PUNCT INTJ NOUN VERB INTJ INTJ INTJ PRON VERB PRON AUX VERB VERB PUNCT	VERB PUNCT NOUN VERB INTJ INTJ INTJ PRON VERB PRON AUX VERB INTJ PUNCT	75.58187924350543	0.999999995
¿Cuánto tiempo se tarda en llegar a la estación?	How long does it take to get to the station?	How long does it take to get to the station?	100.00000000000004	0.999999995	AUX ADV AUX AUX VERB PART VERB X X NOUN PUNCT	AUX ADV AUX AUX VERB PART VERB X X NOUN PUNCT	100.00000000000004	0.999999995
Este será un buen souvenir de mi viaje a los Estados Unidos.	This will be a good souvenir of my trip around the United States.	This will be a good souvenir of my trip to the United States.	78.25422900366432	0.9230769180769233	X X X X X X X X NOUN ADP PROPN PROPN PROPN PUNCT	X X X X X X X X NOUN ADP PROPN PROPN PROPN PUNCT	100.00000000000004	0.999999995
¿Hablas italiano?	Do you speak Italian?	Do you speak Italian?	100.00000000000004	0.999999995	AUX X VERB PROPN PUNCT	AUX X VERB PROPN PUNCT	100.00000000000004	0.999999995
No puedo pensar con ese ruido, dijo ella, mirando fijamente su máquina de escribir.	I can't think with that noise, she said, as she stared at the typewriter.	“I cannot think with that noise,” she said, staring at her typewriter.	32.372863458001106	0.559999995008	PRON AUX VERB VERB INTJ PUNCT NOUN PUNCT INTJ INTJ INTJ PUNCT PRON VERB ADP X X PUNCT	INTJ NOUN PRON VERB X X X PUNCT PRON VERB INTJ VERB ADP X X PUNCT	31.708476589333063	0.9333333283555556
"Se dice que ""Hamlet"" es la obra más interesante jamás escrita."	"It is said that ""Hamlet"" is the most interesting play ever written."	Hamlet is said to be the most interesting work ever written.	19.320813030085752	0.6363636313636364	PUNCT X X X X X X VERB ADV ADV ADJ NOUN ADV VERB PUNCT	X X VERB ADV VERB ADV ADV ADJ NOUN ADV VERB PUNCT	60.477413095732544	0.999999995
¿Puedo hacer una pregunta?	Can I ask a question?	Can I ask a question?	100.00000000000004	0.999999995	AUX AUX VERB DET NOUN PUNCT	AUX AUX VERB DET NOUN PUNCT	100.00000000000004	0.999999995
Es imposible para mí explicártelo.	It's impossible for me to explain it to you.	It's impossible for me to explain it to you.	100.00000000000004	0.999999995	NOUN VERB ADJ INTJ INTJ INTJ VERB INTJ INTJ INTJ PUNCT	NOUN VERB ADJ INTJ INTJ INTJ VERB INTJ INTJ INTJ PUNCT	100.00000000000004	0.999999995
No quiero pasarme el resto de mi vida arrepintiéndome de ello.	I don't want to spend the rest of my life regretting it.	I don't want to spend the rest of my life regretting it.	100.00000000000004	0.999999995	PRON AUX VERB VERB PART VERB DET NOUN VERB NOUN NOUN NOUN NOUN PUNCT	PRON AUX VERB VERB PART VERB DET NOUN VERB NOUN NOUN NOUN NOUN PUNCT	100.00000000000004	0.999999995
Nunca lo habría adivinado.	I would never have guessed that.	I never would have guessed.	18.084532109881547	0.7272727223140496	PRON AUX ADV ADV VERB VERB PUNCT	PRON ADV ADV ADV VERB PUNCT	32.159351091190125	0.8888888839506174
Me olvidarás algún día.	You'll forget about me someday.	You'll forget me one day.	19.304869754804482	0.5999999950000001	NOUN AUX VERB ADP INTJ INTJ PUNCT	INTJ INTJ VERB INTJ NUM NOUN PUNCT	16.515821590069034	0.36363635867768596
Me pregunto cuánto tiempo tardará.	I wonder how long it's going to take.	I wonder how long it'll take.	36.74145494215666	0.7142857093877552	INTJ INTJ INTJ NOUN NOUN VERB VERB AUX VERB PUNCT	INTJ INTJ INTJ NOUN PRON AUX VERB PUNCT	38.940039153570254	0.9090909041322315
No puedo vivir sin tele.	I can't live without TV.	I can't live without TV.	100.00000000000004	0.999999995	PRON AUX INTJ VERB PROPN PROPN PUNCT	PRON AUX INTJ VERB PROPN PROPN PUNCT	100.00000000000004	0.999999995
No podría haberlo hecho sin ti. Gracias.	I couldn't have done it without you. Thank you.	I couldn't have done it without you.	68.72892787909726	0.9333333283555556	PRON AUX VERB VERB VERB NOUN PUNCT INTJ PUNCT VERB INTJ PUNCT	PRON AUX VERB VERB VERB NOUN PUNCT INTJ PUNCT	71.65313105737896	0.999999995
Nada se consigue sin esfuerzo.	Nothing is achieved without effort.	Nothing can be achieved without effort.	43.47208719449914	0.7272727223140496	NOUN VERB VERB VERB PROPN PUNCT	NOUN AUX VERB VERB ADP PROPN PUNCT	19.64073254502566	0.7999999952000001
Mucha gente vaga por la vida sin una meta.	Many people drift through life without a purpose.	A lot of people wander through life without a goal.	25.965358893403383	0.555555550617284	ADJ NOUN VERB ADP NOUN ADP DET NOUN PUNCT	ADJ NOUN NOUN NOUN VERB ADP NOUN ADP DET NOUN PUNCT	72.26568811456049	0.999999995
Hazme saber si necesito hacer cambios.	Let me know if I need to make any changes.	Let me know if I need to make changes.	75.16501147964685	0.9473684160664821	AUX INTJ VERB INTJ PRON VERB PART VERB NOUN NOUN PUNCT	AUX INTJ VERB INTJ NOUN VERB PART VERB NOUN PUNCT	52.24081268759071	0.9230769181065088
Creo que los exámenes están arruinando la educación.	I think exams are ruining education.	I think the exams are ruining education.	59.4603557501361	0.9230769181065088	PRON VERB NOUN VERB NOUN NOUN PUNCT	PRON VERB NOUN NOUN VERB NOUN NOUN PUNCT	66.87403049764224	0.999999995
No podemos dormir por el ruido.	We can't sleep because of the noise.	We can't sleep because of the noise.	100.00000000000004	0.999999995	X X X VERB INTJ INTJ X X X	X X X VERB INTJ INTJ X X X	100.00000000000004	0.999999995
¿Llevas condones?	Do you have a condom?	Do you have condoms?	34.98330125272253	0.6666666617283951	AUX PRON VERB X X PUNCT	AUX PRON VERB NOUN PUNCT	34.98330125272253	0.7999999950000002
¿Un gato? preguntó el hombre viejo.	A cat? asked the old man.	“A cat?” the old man asked.	24.274588585366175	0.4999999950000001	X X PUNCT VERB PUNCT INTJ PROPN PUNCT	X X X PUNCT INTJ PUNCT PROPN PROPN VERB PUNCT	23.736810439041953	0.7999999950000002
Haz lo que te diga.	Do whatever he tells you.	Do as I say.	10.400597689005304	0.22222221728395072	VERB NOUN PRON AUX VERB PUNCT	X X PRON VERB PUNCT	19.3576934939088	0.6666666617283951
Puedo ir caminando a la escuela en 10 minutos.	I can walk to school in 10 minutes.	I can walk to school in 10 minutes.	100.00000000000004	0.999999995	PRON AUX VERB ADP NUM ADP NUM NOUN PUNCT	PRON AUX VERB ADP NUM ADP NUM NOUN PUNCT	100.00000000000004	0.999999995
Ya son las once.	It's already eleven.	It's already 11:00.	17.965205598154213	0.6666666616666668	X X X X X	X X X NUM PUNCT	39.76353643835252	0.4999999962500001
¿Puedo hablar con la Sra. Brown?	May I talk to Ms. Brown?	May I speak to Mrs. Brown?	27.054113452696992	0.6666666616666668	X X X X X X X PUNCT	INTJ INTJ VERB PROPN PROPN PROPN PUNCT	5.693025330278465	0.33333332888888895
Sí, zumo de naranja por favor, dice Mike.	Yes, orange juice please, says Mike.	Yeah, orange juice, please, says Mike.	52.53819788848316	0.6666666616666668	X X X X X X X X X	X X X X X X X X X X	88.01117367933934	0.999999995
¡Ah! es una interjección.	Ah! is an interjection.	Ah, it's an interjection.	32.46679154750991	0.4999999950000001	X X X X X X	INTJ INTJ PUNCT VERB DET NOUN PUNCT	0.0	0.0
¿Qué quieres?	What do you want?	What do you want?	100.00000000000004	0.999999995	PRON VERB PRON VERB PUNCT	PRON VERB PRON VERB PUNCT	100.00000000000004	0.999999995
Tengo una cuenta pendiente contigo.	I have a bone to pick with you.	I have an outstanding account with you.	22.811360354329615	0.5333333283555556	PRON VERB X X X VERB INTJ INTJ PUNCT	PRON VERB X X X X X X	45.62272070865922	0.7499999953125
¿Necesitas que te dé algo de dinero?	Do you need me to give you some money?	Do you need me to give you some money?	100.00000000000004	0.999999995	AUX PRON VERB PROPN PART VERB NOUN X X SYM	AUX PRON VERB PROPN PART VERB NOUN X X SYM	100.00000000000004	0.999999995
París es la ciudad más bonita del mundo.	Paris is the most beautiful city in the world.	Paris is the most beautiful city in the world.	100.00000000000004	0.999999995	PROPN PUNCT ADV ADV ADJ NOUN PUNCT ADJ NOUN PUNCT	PROPN PUNCT ADV ADV ADJ NOUN PUNCT ADJ NOUN PUNCT	100.00000000000004	0.999999995
¡Eh! Puede que no tenga dinero, pero todavía tengo mi orgullo.	Hey, I may have no money, but I still have my pride.	I may not have any money, but I still have my pride.	61.37420749312193	0.7999999950000002	INTJ INTJ INTJ INTJ VERB X X INTJ INTJ PRON ADV VERB ADJ NOUN PUNCT	PRON AUX ADV VERB X X X X PRON ADV VERB ADJ NOUN PUNCT	41.46441933293269	0.874999995
Tengo un sueño.	I have a dream.	I have a dream.	100.00000000000004	0.999999995	PRON VERB X X X	PRON VERB X X X	100.00000000000004	0.999999995
Esta es mi amiga Rachel, fuimos al instituto juntos.	This is my friend Rachel. We went to high school together.	This is my friend Rachel, we went to high school together.	67.03420896351791	0.8181818131818183	X X X X X X X X X X X X X	NOUN AUX PROPN PROPN PROPN INTJ PRON VERB X X X X X	28.917849332325716	0.24999999781250004
